species,length,weight,w_l_ratio,length_binned,Cluster
1,0.6679999999999999,0.20047169811320753,0.07142857142857142,0-20,1
1,0.636,0.16745283018867918,0.07142857142857142,0-20,1
1,0.6429090909090908,0.09905660377358494,0.035714285714285726,0-20,1
1,0.6614545454545454,0.1721698113207547,0.053571428571428575,0-20,1
1,0.5974545454545453,0.2547169811320754,0.10714285714285715,0-20,1
1,0.5999999999999999,0.14150943396226412,0.07142857142857142,0-20,1
1,0.6501818181818181,0.09433962264150952,0.035714285714285726,0-20,1
1,0.6458181818181817,0.1839622641509434,0.07142857142857142,0-20,1
1,0.6658181818181819,0.19339622641509435,0.07142857142857142,0-20,1
1,0.6712727272727272,0.20518867924528306,0.07142857142857142,0-20,1
1,0.6385454545454545,0.09905660377358494,0.035714285714285726,0-20,1
1,0.6345454545454544,0.20518867924528306,0.07142857142857142,0-20,1
1,0.6494545454545454,0.21698113207547176,0.07142857142857142,0-20,1
1,0.6392727272727272,0.14386792452830188,0.053571428571428575,0-20,1
1,0.6538181818181817,0.18867924528301894,0.07142857142857142,0-20,1
1,0.6563636363636363,0.195754716981132,0.07142857142857142,0-20,1
1,0.6363636363636362,0.1910377358490566,0.07142857142857142,0-20,1
1,0.6581818181818182,0.14622641509433965,0.053571428571428575,0-20,1
1,0.6461818181818181,0.1839622641509434,0.07142857142857142,0-20,1
1,0.6039999999999999,0.2783018867924528,0.10714285714285715,0-20,1
1,0.6639999999999999,0.06603773584905659,0.01785714285714285,0-20,1
1,0.6836363636363636,0.23349056603773588,0.07142857142857142,0-20,1
1,0.6534545454545453,0.07547169811320764,0.035714285714285726,0-20,1
1,0.6069090909090908,0.11084905660377364,0.053571428571428575,0-20,1
1,0.6716363636363635,0.19811320754716988,0.07142857142857142,0-20,1
1,0.6374545454545454,0.12971698113207553,0.053571428571428575,0-20,1
1,0.6778181818181818,0.0,0.0,0-20,1
1,0.6294545454545455,0.08726415094339623,0.035714285714285726,0-20,1
1,0.665090909090909,0.125,0.035714285714285726,0-20,1
1,0.7039999999999998,0.18160377358490565,0.053571428571428575,0-20,1
1,0.6607272727272727,0.10849056603773577,0.035714285714285726,0-20,1
1,0.6796363636363636,0.1367924528301887,0.035714285714285726,0-20,1
1,0.6825454545454545,0.06839622641509435,0.01785714285714285,0-20,1
1,0.6123636363636362,0.160377358490566,0.07142857142857142,0-20,1
1,0.6403636363636362,0.2570754716981133,0.08928571428571427,0-20,1
1,0.6156363636363635,0.22405660377358494,0.08928571428571427,0-20,1
1,0.6272727272727272,0.2382075471698113,0.08928571428571427,0-20,1
1,0.6327272727272727,0.15801886792452835,0.053571428571428575,0-20,1
1,0.6730909090909091,0.1014150943396227,0.035714285714285726,0-20,1
1,0.6258181818181817,0.1556603773584906,0.053571428571428575,0-20,1
1,0.6334545454545454,0.18160377358490565,0.07142857142857142,0-20,1
1,0.6607272727272727,0.195754716981132,0.07142857142857142,0-20,1
1,0.6592727272727271,0.16509433962264153,0.053571428571428575,0-20,1
1,0.6661818181818181,0.14150943396226412,0.053571428571428575,0-20,1
1,0.6363636363636362,0.15330188679245293,0.053571428571428575,0-20,1
1,0.66,0.195754716981132,0.07142857142857142,0-20,1
1,0.6447272727272727,0.20990566037735847,0.07142857142857142,0-20,1
1,0.6505454545454544,0.1014150943396227,0.035714285714285726,0-20,1
1,0.6327272727272727,0.09433962264150952,0.035714285714285726,0-20,1
1,0.6367272727272727,0.089622641509434,0.035714285714285726,0-20,1
1,0.6709090909090908,0.14622641509433965,0.053571428571428575,0-20,1
1,0.6243636363636363,0.13207547169811318,0.053571428571428575,0-20,1
1,0.6625454545454544,0.23584905660377353,0.07142857142857142,0-20,1
1,0.661090909090909,0.195754716981132,0.07142857142857142,0-20,1
1,0.6534545454545453,0.2193396226415094,0.07142857142857142,0-20,1
1,0.6618181818181817,0.06603773584905659,0.035714285714285726,0-20,1
1,0.6785454545454545,0.16273584905660388,0.053571428571428575,0-20,1
1,0.6283636363636363,0.25943396226415094,0.08928571428571427,0-20,1
1,0.6189090909090909,0.12735849056603776,0.053571428571428575,0-20,1
1,0.6716363636363635,0.13207547169811318,0.053571428571428575,0-20,1
1,0.6549090909090909,0.24764150943396224,0.08928571428571427,0-20,1
1,0.6578181818181817,0.195754716981132,0.07142857142857142,0-20,1
1,0.6432727272727272,0.18160377358490565,0.07142857142857142,0-20,1
1,0.6301818181818182,0.09669811320754718,0.035714285714285726,0-20,1
1,0.6814545454545454,0.16981132075471694,0.053571428571428575,0-20,1
1,0.6679999999999999,0.12971698113207553,0.053571428571428575,0-20,1
1,0.661090909090909,0.1367924528301887,0.053571428571428575,0-20,1
1,0.6418181818181818,0.23584905660377353,0.08928571428571427,0-20,1
1,0.6512727272727272,0.06603773584905659,0.035714285714285726,0-20,1
1,0.6021818181818182,0.06603773584905659,0.035714285714285726,0-20,1
1,0.6618181818181817,0.2924528301886793,0.08928571428571427,0-20,1
1,0.6247272727272726,0.14386792452830188,0.053571428571428575,0-20,1
1,0.6738181818181818,0.179245283018868,0.053571428571428575,0-20,1
1,0.6421818181818181,0.09905660377358494,0.035714285714285726,0-20,1
1,0.6338181818181817,0.26415094339622636,0.08928571428571427,0-20,1
1,0.6778181818181818,0.179245283018868,0.053571428571428575,0-20,1
1,0.6516363636363636,0.160377358490566,0.053571428571428575,0-20,1
1,0.6145454545454545,0.10613207547169812,0.053571428571428575,0-20,1
1,0.6636363636363636,0.12735849056603776,0.053571428571428575,0-20,1
1,0.6727272727272726,0.09433962264150952,0.035714285714285726,0-20,1
1,0.6592727272727271,0.21698113207547176,0.07142857142857142,0-20,1
1,0.6930909090909091,0.23584905660377353,0.07142857142857142,0-20,1
1,0.6672727272727272,0.36084905660377364,0.10714285714285715,0-20,1
1,0.6839999999999999,0.0778301886792453,0.01785714285714285,0-20,1
1,0.6323636363636363,0.08254716981132071,0.035714285714285726,0-20,1
1,0.6672727272727272,0.16273584905660388,0.053571428571428575,0-20,1
2,0.4985454545454545,0.26650943396226423,0.14285714285714285,0-20,1
2,0.39454545454545453,0.2783018867924528,0.1964285714285714,0-20,1
2,0.38036363636363635,0.24292452830188682,0.17857142857142855,0-20,1
2,0.41309090909090895,0.26650943396226423,0.17857142857142855,0-20,1
2,0.5479999999999999,0.29481132075471694,0.125,0-20,1
2,0.46472727272727266,0.285377358490566,0.1607142857142857,0-20,1
2,0.40436363636363637,0.26415094339622636,0.17857142857142855,0-20,1
2,0.4363636363636363,0.2806603773584906,0.17857142857142855,0-20,1
2,0.496,0.2735849056603773,0.14285714285714285,0-20,1
2,0.48363636363636353,0.2617924528301887,0.14285714285714285,0-20,1
2,0.4250909090909091,0.27122641509433965,0.17857142857142855,0-20,1
2,0.5541818181818182,0.3042452830188679,0.125,0-20,1
2,0.3887272727272727,0.2783018867924528,0.1964285714285714,0-20,1
2,0.5174545454545454,0.29952830188679236,0.14285714285714285,0-20,1
2,0.40363636363636357,0.25943396226415094,0.17857142857142855,0-20,1
2,0.42181818181818176,0.26415094339622636,0.17857142857142855,0-20,1
2,0.41381818181818175,0.26650943396226423,0.17857142857142855,0-20,1
2,0.5429090909090908,0.29952830188679236,0.14285714285714285,0-20,1
2,0.45199999999999996,0.285377358490566,0.1607142857142857,0-20,1
2,0.4069090909090909,0.26650943396226423,0.17857142857142855,0-20,1
2,0.42109090909090907,0.2570754716981133,0.1607142857142857,0-20,1
2,0.4425454545454546,0.26650943396226423,0.1607142857142857,0-20,1
2,0.43127272727272714,0.27594339622641517,0.17857142857142855,0-20,1
2,0.3759999999999999,0.24056603773584906,0.17857142857142855,0-20,1
2,0.44145454545454543,0.25943396226415094,0.1607142857142857,0-20,1
2,0.5021818181818182,0.28301886792452835,0.14285714285714285,0-20,1
2,0.513090909090909,0.29481132075471694,0.14285714285714285,0-20,1
2,0.38363636363636355,0.25943396226415094,0.1964285714285714,0-20,1
2,0.44145454545454543,0.26650943396226423,0.1607142857142857,0-20,1
2,0.49490909090909085,0.2783018867924528,0.14285714285714285,0-20,1
2,0.46618181818181814,0.27122641509433965,0.1607142857142857,0-20,1
2,0.49890909090909075,0.29952830188679236,0.1607142857142857,0-20,1
2,0.48945454545454536,0.28773584905660377,0.14285714285714285,0-20,1
2,0.41709090909090896,0.24764150943396224,0.1607142857142857,0-20,1
2,0.3996363636363637,0.2735849056603773,0.17857142857142855,0-20,1
2,0.3483636363636363,0.25235849056603776,0.2142857142857143,0-20,1
2,0.3999999999999999,0.26650943396226423,0.17857142857142855,0-20,1
2,0.4349090909090909,0.29952830188679236,0.17857142857142855,0-20,1
2,0.4596363636363636,0.2924528301886793,0.1607142857142857,0-20,1
2,0.39454545454545453,0.2617924528301887,0.17857142857142855,0-20,1
2,0.5436363636363635,0.2971698113207547,0.14285714285714285,0-20,1
2,0.43999999999999995,0.2570754716981133,0.1607142857142857,0-20,1
2,0.37636363636363634,0.25235849056603776,0.1964285714285714,0-20,1
2,0.4778181818181818,0.27594339622641517,0.1607142857142857,0-20,1
2,0.4054545454545455,0.25235849056603776,0.17857142857142855,0-20,1
2,0.3981818181818181,0.26650943396226423,0.17857142857142855,0-20,1
2,0.5258181818181817,0.29481132075471694,0.14285714285714285,0-20,1
2,0.5076363636363636,0.2924528301886793,0.14285714285714285,0-20,1
2,0.4250909090909091,0.2617924528301887,0.17857142857142855,0-20,1
2,0.4865454545454544,0.2688679245283019,0.14285714285714285,0-20,1
2,0.5476363636363636,0.32547169811320753,0.14285714285714285,0-20,1
2,0.3952727272727272,0.2547169811320754,0.17857142857142855,0-20,1
2,0.5021818181818182,0.30660377358490565,0.1607142857142857,0-20,1
2,0.46145454545454545,0.25943396226415094,0.1607142857142857,0-20,1
2,0.4290909090909091,0.24764150943396224,0.1607142857142857,0-20,1
2,0.4243636363636364,0.27122641509433965,0.17857142857142855,0-20,1
2,0.4290909090909091,0.27122641509433965,0.17857142857142855,0-20,1
2,0.4309090909090909,0.2735849056603773,0.17857142857142855,0-20,1
2,0.5134545454545454,0.3089622641509434,0.14285714285714285,0-20,1
2,0.3618181818181817,0.2570754716981133,0.1964285714285714,0-20,1
2,0.4665454545454545,0.2617924528301887,0.14285714285714285,0-20,1
2,0.4927272727272727,0.25943396226415094,0.14285714285714285,0-20,1
2,0.4116363636363636,0.2617924528301887,0.17857142857142855,0-20,1
2,0.3698181818181818,0.26650943396226423,0.1964285714285714,0-20,1
2,0.44654545454545447,0.2570754716981133,0.1607142857142857,0-20,1
2,0.47999999999999987,0.29952830188679236,0.1607142857142857,0-20,1
2,0.4079999999999999,0.26650943396226423,0.17857142857142855,0-20,1
2,0.4174545454545454,0.2735849056603773,0.17857142857142855,0-20,1
2,0.47272727272727266,0.26650943396226423,0.14285714285714285,0-20,1
2,0.4181818181818181,0.285377358490566,0.17857142857142855,0-20,1
2,0.44945454545454533,0.2688679245283019,0.1607142857142857,0-20,1
2,0.4596363636363636,0.26650943396226423,0.1607142857142857,0-20,1
2,0.47963636363636364,0.2688679245283019,0.14285714285714285,0-20,1
2,0.4618181818181817,0.285377358490566,0.1607142857142857,0-20,1
2,0.4072727272727271,0.2688679245283019,0.17857142857142855,0-20,1
2,0.42327272727272724,0.28301886792452835,0.17857142857142855,0-20,1
2,0.3865454545454544,0.27122641509433965,0.1964285714285714,0-20,1
2,0.3832727272727272,0.2570754716981133,0.1964285714285714,0-20,1
2,0.4705454545454545,0.29952830188679236,0.1607142857142857,0-20,1
2,0.5039999999999999,0.27594339622641517,0.14285714285714285,0-20,1
2,0.46545454545454545,0.29952830188679236,0.1607142857142857,0-20,1
2,0.4458181818181818,0.27122641509433965,0.1607142857142857,0-20,1
2,0.4461818181818181,0.25,0.1607142857142857,0-20,1
2,0.4425454545454546,0.29481132075471694,0.17857142857142855,0-20,1
2,0.4898181818181817,0.3089622641509434,0.1607142857142857,0-20,1
2,0.4323636363636363,0.2783018867924528,0.17857142857142855,0-20,1
2,0.42109090909090907,0.27122641509433965,0.17857142857142855,0-20,1
2,0.40036363636363637,0.26415094339622636,0.17857142857142855,0-20,1
2,0.43054545454545445,0.2617924528301887,0.1607142857142857,0-20,1
2,0.42399999999999993,0.27594339622641517,0.17857142857142855,0-20,1
2,0.4476363636363636,0.26650943396226423,0.1607142857142857,0-20,1
2,0.4029090909090909,0.24056603773584906,0.17857142857142855,0-20,1
2,0.5272727272727272,0.2783018867924528,0.125,0-20,1
2,0.4290909090909091,0.28773584905660377,0.17857142857142855,0-20,1
2,0.4738181818181818,0.27594339622641517,0.1607142857142857,0-20,1
2,0.4556363636363636,0.2783018867924528,0.1607142857142857,0-20,1
2,0.525090909090909,0.2806603773584906,0.14285714285714285,0-20,1
2,0.36945454545454537,0.26415094339622636,0.1964285714285714,0-20,1
2,0.42727272727272725,0.2570754716981133,0.1607142857142857,0-20,1
2,0.4007272727272726,0.2547169811320754,0.17857142857142855,0-20,1
2,0.42254545454545456,0.26415094339622636,0.17857142857142855,0-20,1
2,0.4738181818181818,0.2806603773584906,0.1607142857142857,0-20,1
2,0.35963636363636353,0.26415094339622636,0.1964285714285714,0-20,1
2,0.43745454545454543,0.28301886792452835,0.17857142857142855,0-20,1
2,0.3861818181818182,0.25,0.17857142857142855,0-20,1
2,0.4167272727272727,0.22877358490566035,0.1607142857142857,0-20,1
2,0.4214545454545454,0.27594339622641517,0.17857142857142855,0-20,1
2,0.4490909090909091,0.2547169811320754,0.1607142857142857,0-20,1
2,0.43599999999999994,0.2617924528301887,0.1607142857142857,0-20,1
2,0.461090909090909,0.27122641509433965,0.1607142857142857,0-20,1
2,0.38763636363636356,0.2735849056603773,0.1964285714285714,0-20,1
2,0.37418181818181806,0.2382075471698113,0.17857142857142855,0-20,1
2,0.41527272727272724,0.26650943396226423,0.17857142857142855,0-20,1
2,0.541090909090909,0.2971698113207547,0.14285714285714285,0-20,1
2,0.4356363636363636,0.25,0.1607142857142857,0-20,1
2,0.46254545454545437,0.29481132075471694,0.1607142857142857,0-20,1
2,0.5352727272727271,0.2806603773584906,0.125,0-20,1
2,0.4698181818181818,0.285377358490566,0.1607142857142857,0-20,1
2,0.43054545454545445,0.2806603773584906,0.17857142857142855,0-20,1
2,0.5036363636363637,0.2924528301886793,0.14285714285714285,0-20,1
2,0.44072727272727263,0.2688679245283019,0.1607142857142857,0-20,1
2,0.5007272727272726,0.2806603773584906,0.14285714285714285,0-20,1
2,0.4087272727272727,0.27594339622641517,0.17857142857142855,0-20,1
2,0.4181818181818181,0.26650943396226423,0.17857142857142855,0-20,1
2,0.38036363636363635,0.2382075471698113,0.17857142857142855,0-20,1
2,0.3658181818181818,0.24528301886792447,0.1964285714285714,0-20,1
2,0.41854545454545455,0.2735849056603773,0.17857142857142855,0-20,1
2,0.45527272727272716,0.2735849056603773,0.1607142857142857,0-20,1
2,0.4589090909090908,0.2900943396226414,0.1607142857142857,0-20,1
2,0.4469090909090908,0.27122641509433965,0.1607142857142857,0-20,1
2,0.4985454545454545,0.2806603773584906,0.14285714285714285,0-20,1
2,0.45999999999999996,0.2570754716981133,0.1607142857142857,0-20,1
2,0.5454545454545454,0.3042452830188679,0.14285714285714285,0-20,1
2,0.4287272727272726,0.2924528301886793,0.17857142857142855,0-20,1
2,0.4483636363636364,0.29481132075471694,0.17857142857142855,0-20,1
2,0.43309090909090897,0.25943396226415094,0.1607142857142857,0-20,1
2,0.3854545454545454,0.2382075471698113,0.17857142857142855,0-20,1
2,0.3618181818181817,0.24292452830188682,0.1964285714285714,0-20,1
2,0.43127272727272714,0.2617924528301887,0.1607142857142857,0-20,1
2,0.5039999999999999,0.2617924528301887,0.14285714285714285,0-20,1
2,0.4021818181818182,0.24292452830188682,0.17857142857142855,0-20,1
2,0.4636363636363635,0.28773584905660377,0.1607142857142857,0-20,1
2,0.44727272727272727,0.2382075471698113,0.14285714285714285,0-20,1
2,0.4705454545454545,0.29481132075471694,0.1607142857142857,0-20,1
2,0.3647272727272727,0.26415094339622636,0.1964285714285714,0-20,1
2,0.47963636363636364,0.27122641509433965,0.14285714285714285,0-20,1
2,0.47672727272727267,0.2783018867924528,0.1607142857142857,0-20,1
2,0.40181818181818174,0.25,0.17857142857142855,0-20,1
2,0.44472727272727264,0.27594339622641517,0.1607142857142857,0-20,1
2,0.41927272727272724,0.2688679245283019,0.17857142857142855,0-20,1
2,0.48436363636363633,0.26415094339622636,0.14285714285714285,0-20,1
2,0.4752727272727272,0.285377358490566,0.1607142857142857,0-20,1
2,0.4690909090909091,0.2570754716981133,0.14285714285714285,0-20,1
2,0.4858181818181817,0.2971698113207547,0.1607142857142857,0-20,1
2,0.44872727272727264,0.25943396226415094,0.1607142857142857,0-20,1
2,0.4007272727272726,0.26415094339622636,0.17857142857142855,0-20,1
2,0.40109090909090905,0.25,0.17857142857142855,0-20,1
2,0.4294545454545454,0.25235849056603776,0.1607142857142857,0-20,1
2,0.46472727272727266,0.29952830188679236,0.1607142857142857,0-20,1
2,0.3785454545454545,0.25943396226415094,0.1964285714285714,0-20,1
2,0.4658181818181818,0.285377358490566,0.1607142857142857,0-20,1
2,0.4294545454545454,0.27122641509433965,0.17857142857142855,0-20,1
2,0.41527272727272724,0.2688679245283019,0.17857142857142855,0-20,1
2,0.40109090909090905,0.2735849056603773,0.17857142857142855,0-20,1
2,0.5101818181818182,0.3207547169811321,0.1607142857142857,0-20,1
2,0.41054545454545444,0.2617924528301887,0.17857142857142855,0-20,1
2,0.384,0.26415094339622636,0.1964285714285714,0-20,1
2,0.4261818181818181,0.25,0.1607142857142857,0-20,1
2,0.5058181818181817,0.3089622641509434,0.1607142857142857,0-20,1
2,0.38690909090909087,0.25235849056603776,0.17857142857142855,0-20,1
2,0.42399999999999993,0.27122641509433965,0.17857142857142855,0-20,1
2,0.5098181818181817,0.28301886792452835,0.14285714285714285,0-20,1
2,0.4072727272727271,0.26650943396226423,0.17857142857142855,0-20,1
2,0.41927272727272724,0.2617924528301887,0.17857142857142855,0-20,1
2,0.44399999999999995,0.2900943396226414,0.17857142857142855,0-20,1
2,0.39636363636363636,0.2617924528301887,0.17857142857142855,0-20,1
2,0.4898181818181817,0.2783018867924528,0.14285714285714285,0-20,1
2,0.541090909090909,0.2617924528301887,0.125,0-20,1
2,0.4632727272727273,0.2688679245283019,0.1607142857142857,0-20,1
2,0.3981818181818181,0.25235849056603776,0.17857142857142855,0-20,1
2,0.3959999999999999,0.285377358490566,0.1964285714285714,0-20,1
2,0.47490909090909095,0.26650943396226423,0.14285714285714285,0-20,1
2,0.4283636363636363,0.25943396226415094,0.1607142857142857,0-20,1
2,0.5298181818181817,0.30188679245283023,0.14285714285714285,0-20,1
2,0.44799999999999995,0.2783018867924528,0.1607142857142857,0-20,1
2,0.45818181818181813,0.2971698113207547,0.1607142857142857,0-20,1
2,0.5065454545454544,0.28301886792452835,0.14285714285714285,0-20,1
2,0.4341818181818181,0.26650943396226423,0.1607142857142857,0-20,1
2,0.47745454545454535,0.2688679245283019,0.14285714285714285,0-20,1
2,0.43854545454545457,0.2617924528301887,0.1607142857142857,0-20,1
2,0.4269090909090909,0.26650943396226423,0.17857142857142855,0-20,1
2,0.4174545454545454,0.26415094339622636,0.17857142857142855,0-20,1
2,0.5170909090909089,0.2688679245283019,0.14285714285714285,0-20,1
2,0.46072727272727276,0.27122641509433965,0.1607142857142857,0-20,1
2,0.4832727272727272,0.2806603773584906,0.14285714285714285,0-20,1
2,0.41127272727272723,0.25235849056603776,0.17857142857142855,0-20,1
2,0.3814545454545455,0.24764150943396224,0.17857142857142855,0-20,1
2,0.4498181818181818,0.2735849056603773,0.1607142857142857,0-20,1
2,0.35745454545454547,0.2547169811320754,0.1964285714285714,0-20,1
2,0.41200000000000003,0.26650943396226423,0.17857142857142855,0-20,1
2,0.5309090909090909,0.31839622641509435,0.14285714285714285,0-20,1
2,0.43054545454545445,0.25943396226415094,0.1607142857142857,0-20,1
2,0.3687272727272727,0.26415094339622636,0.1964285714285714,0-20,1
2,0.39163636363636356,0.2735849056603773,0.1964285714285714,0-20,1
2,0.48545454545454547,0.2735849056603773,0.14285714285714285,0-20,1
2,0.42654545454545445,0.285377358490566,0.17857142857142855,0-20,1
2,0.4603636363636363,0.27122641509433965,0.1607142857142857,0-20,1
2,0.5261818181818181,0.2688679245283019,0.125,0-20,1
2,0.5156363636363636,0.30660377358490565,0.14285714285714285,0-20,1
2,0.4094545454545454,0.26650943396226423,0.17857142857142855,0-20,1
2,0.4476363636363636,0.28773584905660377,0.17857142857142855,0-20,1
2,0.4250909090909091,0.2735849056603773,0.17857142857142855,0-20,1
2,0.38763636363636356,0.24292452830188682,0.17857142857142855,0-20,1
2,0.37018181818181806,0.24528301886792447,0.1964285714285714,0-20,1
2,0.41854545454545455,0.28301886792452835,0.17857142857142855,0-20,1
2,0.4207272727272726,0.25943396226415094,0.17857142857142855,0-20,1
2,0.4999999999999999,0.28301886792452835,0.14285714285714285,0-20,1
2,0.41854545454545455,0.25,0.1607142857142857,0-20,1
2,0.5669090909090908,0.30660377358490565,0.125,0-20,1
2,0.3865454545454544,0.24056603773584906,0.17857142857142855,0-20,1
2,0.44654545454545447,0.2806603773584906,0.1607142857142857,0-20,1
2,0.3854545454545454,0.2570754716981133,0.1964285714285714,0-20,1
2,0.43381818181818177,0.26415094339622636,0.1607142857142857,0-20,1
2,0.3738181818181818,0.25,0.1964285714285714,0-20,1
2,0.42109090909090907,0.2570754716981133,0.17857142857142855,0-20,1
2,0.49890909090909075,0.2735849056603773,0.14285714285714285,0-20,1
2,0.49745454545454537,0.2735849056603773,0.14285714285714285,0-20,1
2,0.39236363636363625,0.26415094339622636,0.17857142857142855,0-20,1
2,0.5101818181818182,0.2570754716981133,0.125,0-20,1
2,0.4443636363636363,0.2783018867924528,0.1607142857142857,0-20,1
2,0.3727272727272727,0.26415094339622636,0.1964285714285714,0-20,1
2,0.496,0.25235849056603776,0.14285714285714285,0-20,1
2,0.521090909090909,0.2735849056603773,0.14285714285714285,0-20,1
2,0.4603636363636363,0.30188679245283023,0.17857142857142855,0-20,1
2,0.4029090909090909,0.27122641509433965,0.17857142857142855,0-20,1
2,0.4349090909090909,0.2806603773584906,0.17857142857142855,0-20,1
2,0.45418181818181813,0.25943396226415094,0.1607142857142857,0-20,1
2,0.47963636363636364,0.285377358490566,0.1607142857142857,0-20,1
2,0.4938181818181818,0.2688679245283019,0.14285714285714285,0-20,1
2,0.45054545454545447,0.285377358490566,0.1607142857142857,0-20,1
2,0.37709090909090903,0.2570754716981133,0.1964285714285714,0-20,1
2,0.3814545454545455,0.26650943396226423,0.1964285714285714,0-20,1
2,0.42254545454545456,0.2735849056603773,0.17857142857142855,0-20,1
2,0.4221818181818181,0.26650943396226423,0.17857142857142855,0-20,1
2,0.5258181818181817,0.3113207547169812,0.14285714285714285,0-20,1
2,0.516,0.2735849056603773,0.14285714285714285,0-20,1
2,0.5116363636363636,0.2971698113207547,0.14285714285714285,0-20,1
2,0.4585454545454545,0.2971698113207547,0.1607142857142857,0-20,1
2,0.5032727272727272,0.2806603773584906,0.14285714285714285,0-20,1
2,0.4778181818181818,0.2971698113207547,0.1607142857142857,0-20,1
2,0.42727272727272725,0.2783018867924528,0.17857142857142855,0-20,1
2,0.42254545454545456,0.27122641509433965,0.17857142857142855,0-20,1
2,0.40436363636363637,0.2570754716981133,0.17857142857142855,0-20,1
2,0.4683636363636362,0.28773584905660377,0.1607142857142857,0-20,1
2,0.46254545454545437,0.2688679245283019,0.1607142857142857,0-20,1
2,0.3996363636363637,0.2570754716981133,0.17857142857142855,0-20,1
2,0.388,0.2735849056603773,0.1964285714285714,0-20,1
2,0.3752727272727272,0.25,0.1964285714285714,0-20,1
2,0.41527272727272724,0.27122641509433965,0.17857142857142855,0-20,1
2,0.4712727272727272,0.27122641509433965,0.1607142857142857,0-20,1
2,0.49563636363636354,0.26650943396226423,0.14285714285714285,0-20,1
2,0.41309090909090895,0.23113207547169812,0.1607142857142857,0-20,1
2,0.39890909090909077,0.2688679245283019,0.17857142857142855,0-20,1
2,0.37709090909090903,0.26650943396226423,0.1964285714285714,0-20,1
2,0.41381818181818175,0.2617924528301887,0.17857142857142855,0-20,1
2,0.4149090909090908,0.2617924528301887,0.17857142857142855,0-20,1
2,0.43999999999999995,0.2617924528301887,0.1607142857142857,0-20,1
2,0.43272727272727274,0.27594339622641517,0.17857142857142855,0-20,1
2,0.37418181818181806,0.24292452830188682,0.17857142857142855,0-20,1
2,0.4589090909090908,0.2783018867924528,0.1607142857142857,0-20,1
2,0.43745454545454543,0.26650943396226423,0.1607142857142857,0-20,1
2,0.38363636363636355,0.24764150943396224,0.17857142857142855,0-20,1
2,0.561090909090909,0.28773584905660377,0.125,0-20,1
2,0.44145454545454543,0.2688679245283019,0.1607142857142857,0-20,1
2,0.4159999999999999,0.24528301886792447,0.1607142857142857,0-20,1
2,0.513090909090909,0.2547169811320754,0.125,0-20,1
2,0.4563636363636363,0.27122641509433965,0.1607142857142857,0-20,1
2,0.5025454545454545,0.2924528301886793,0.14285714285714285,0-20,1
2,0.4316363636363636,0.2806603773584906,0.17857142857142855,0-20,1
2,0.4189090909090908,0.26650943396226423,0.17857142857142855,0-20,1
2,0.3767272727272726,0.23349056603773588,0.17857142857142855,0-20,1
2,0.4825454545454545,0.29952830188679236,0.1607142857142857,0-20,1
2,0.40109090909090905,0.24764150943396224,0.17857142857142855,0-20,1
2,0.47999999999999987,0.2783018867924528,0.1607142857142857,0-20,1
2,0.39854545454545454,0.2617924528301887,0.17857142857142855,0-20,1
2,0.47345454545454535,0.27122641509433965,0.1607142857142857,0-20,1
2,0.49163636363636354,0.2971698113207547,0.1607142857142857,0-20,1
2,0.42654545454545445,0.2617924528301887,0.1607142857142857,0-20,1
2,0.4116363636363636,0.2547169811320754,0.17857142857142855,0-20,1
2,0.5123636363636362,0.29481132075471694,0.14285714285714285,0-20,1
2,0.4323636363636363,0.25943396226415094,0.1607142857142857,0-20,1
2,0.4716363636363635,0.2617924528301887,0.14285714285714285,0-20,1
2,0.4785454545454545,0.285377358490566,0.1607142857142857,0-20,1
2,0.39854545454545454,0.27122641509433965,0.17857142857142855,0-20,1
2,0.46254545454545437,0.2735849056603773,0.1607142857142857,0-20,1
2,0.42581818181818176,0.2570754716981133,0.1607142857142857,0-20,1
2,0.40981818181818175,0.2617924528301887,0.17857142857142855,0-20,1
2,0.4578181818181817,0.2735849056603773,0.1607142857142857,0-20,1
2,0.43781818181818166,0.27122641509433965,0.1607142857142857,0-20,1
2,0.5025454545454545,0.27594339622641517,0.14285714285714285,0-20,1
2,0.4825454545454545,0.27594339622641517,0.14285714285714285,0-20,1
2,0.3909090909090909,0.25,0.17857142857142855,0-20,1
2,0.40509090909090906,0.2547169811320754,0.17857142857142855,0-20,1
2,0.41200000000000003,0.28773584905660377,0.17857142857142855,0-20,1
2,0.4290909090909091,0.2617924528301887,0.1607142857142857,0-20,1
2,0.4690909090909091,0.2688679245283019,0.1607142857142857,0-20,1
2,0.45345454545454533,0.2617924528301887,0.1607142857142857,0-20,1
2,0.4698181818181818,0.2735849056603773,0.1607142857142857,0-20,1
2,0.5443636363636363,0.2617924528301887,0.125,0-20,1
2,0.4425454545454546,0.27122641509433965,0.1607142857142857,0-20,1
2,0.36690909090909085,0.2547169811320754,0.1964285714285714,0-20,1
2,0.46545454545454545,0.24292452830188682,0.14285714285714285,0-20,1
2,0.4301818181818182,0.2688679245283019,0.17857142857142855,0-20,1
2,0.43781818181818166,0.26650943396226423,0.1607142857142857,0-20,1
2,0.47490909090909095,0.285377358490566,0.1607142857142857,0-20,1
2,0.49963636363636366,0.30188679245283023,0.1607142857142857,0-20,1
2,0.46254545454545437,0.27594339622641517,0.1607142857142857,0-20,1
2,0.39163636363636356,0.2783018867924528,0.1964285714285714,0-20,1
